step,power,metam,weber,ssim,total,power_term,metam_term,weber_term,ssim_term,power_saving
1,0.08494885265827179,0.05078381299972534,0.3580796718597412,0.3093302845954895,4.6075568199157715,4.2474426329135895,0.05078381299972534,0.0,0.3093302845954895,0.7403063774108887
11,0.0972469374537468,0.050849080085754395,0.3602973222732544,0.2882479429244995,5.201443672180176,4.86234687268734,0.050849080085754395,0.0,0.2882479429244995,0.718235433101654
21,0.08002116531133652,0.05112142860889435,0.33977872133255005,0.21737194061279297,4.2695512771606445,4.001058265566826,0.05112142860889435,0.0,0.21737194061279297,0.7034919261932373
31,0.0672919973731041,0.04559345170855522,0.3143698275089264,0.23309969902038574,3.6432931423187256,3.3645998686552048,0.04559345170855522,0.0,0.23309969902038574,0.6726833581924438
41,0.055109307169914246,0.06041621416807175,0.2852410674095154,0.20914459228515625,3.0250260829925537,2.7554653584957123,0.06041621416807175,0.0,0.20914459228515625,0.6651960015296936
51,0.09648267924785614,0.04594826325774193,0.29806774854660034,0.1591944694519043,5.029276371002197,4.824133962392807,0.04594826325774193,0.0,0.1591944694519043,0.6218193769454956
61,0.04681719094514847,0.038816776126623154,0.2653658390045166,0.15789729356765747,2.5375735759735107,2.3408595472574234,0.038816776126623154,0.0,0.15789729356765747,0.5866981744766235
71,0.03458601236343384,0.047837428748607635,0.23373103141784668,0.1323838233947754,1.9095218181610107,1.729300618171692,0.047837428748607635,0.0,0.1323838233947754,0.5625499486923218
81,0.039477135986089706,0.03378424048423767,0.23689164221286774,0.10492336750030518,2.1125645637512207,1.9738567993044853,0.03378424048423767,0.0,0.10492336750030518,0.5169600248336792
91,0.020642021670937538,0.029700739309191704,0.20834213495254517,0.07731729745864868,1.1391191482543945,1.032101083546877,0.029700739309191704,0.0,0.07731729745864868,0.4696991443634033
101,0.013644212856888771,0.03257910907268524,0.16988490521907806,0.06257754564285278,0.7773672938346863,0.6822106428444386,0.03257910907268524,0.0,0.06257754564285278,0.4172058701515198
111,0.027708418667316437,0.026797985658049583,0.1714567244052887,0.03826051950454712,1.450479507446289,1.3854209333658218,0.026797985658049583,0.0,0.03826051950454712,0.3914467692375183
121,0.01789924129843712,0.023213651031255722,0.15113013982772827,0.028403103351593018,0.9465788006782532,0.8949620649218559,0.023213651031255722,0.0,0.028403103351593018,0.35027939081192017
131,0.0046888431534171104,0.014067479409277439,0.1329316943883896,0.021952271461486816,0.27046191692352295,0.23444215767085552,0.014067479409277439,0.0,0.021952271461486816,0.3049362301826477
141,0.004092637449502945,0.01339024305343628,0.12091319262981415,0.01492607593536377,0.2329481840133667,0.20463187247514725,0.01339024305343628,0.0,0.01492607593536377,0.27751779556274414
151,0.0010742172598838806,0.01415121741592884,0.09909457713365555,0.015195667743682861,0.08305774629116058,0.05371086299419403,0.01415121741592884,0.0,0.015195667743682861,0.24071919918060303
161,0.0006102468469180167,0.011117334477603436,0.09829587489366531,0.015125572681427002,0.056755248457193375,0.030512342345900834,0.011117334477603436,0.0,0.015125572681427002,0.22357577085494995
171,0.00043311473564244807,0.010582118295133114,0.09046685695648193,0.010401248931884766,0.042639102786779404,0.021655736782122403,0.010582118295133114,0.0,0.010401248931884766,0.212904691696167
181,0.00023420235083904117,0.009183892048895359,0.094386987388134,0.011132538318634033,0.03202654793858528,0.011710117541952059,0.009183892048895359,0.0,0.011132538318634033,0.21069711446762085
191,7.750190707156435e-05,0.00929225143045187,0.08562201261520386,0.011137008666992188,0.024304356426000595,0.0038750953535782173,0.00929225143045187,0.0,0.011137008666992188,0.19302970170974731
201,9.132730338023975e-05,0.009285172447562218,0.08129346370697021,0.01058804988861084,0.02443958818912506,0.004566365169011988,0.009285172447562218,0.0,0.01058804988861084,0.19660639762878418
211,1.650501644689939e-06,0.011818640865385532,0.07310690730810165,0.00958949327468872,0.021490659564733505,8.252508223449695e-05,0.011818640865385532,0.0,0.00958949327468872,0.17328310012817383
221,3.448471397859976e-05,0.009829703718423843,0.08474788069725037,0.008469700813293457,0.020023640245199203,0.0017242356989299878,0.009829703718423843,0.0,0.008469700813293457,0.19223451614379883
231,1.6035131920943968e-05,0.009621592238545418,0.08329739421606064,0.008154451847076416,0.018577801063656807,0.0008017565960471984,0.009621592238545418,0.0,0.008154451847076416,0.18889707326889038
241,1.336829700449016e-05,0.008681301958858967,0.08049200475215912,0.007495522499084473,0.01684523932635784,0.000668414850224508,0.008681301958858967,0.0,0.007495522499084473,0.184015691280365
251,8.923527161641687e-07,0.007973150350153446,0.07377712428569794,0.0067414045333862305,0.014759172685444355,4.4617635808208433e-05,0.007973150350153446,0.0,0.0067414045333862305,0.17223399877548218
261,7.758221181575209e-05,0.010505154728889465,0.08047915250062943,0.006992816925048828,0.021377082914114,0.0038791105907876045,0.010505154728889465,0.0,0.006992816925048828,0.1923009157180786
271,3.150542511320964e-07,0.008437463082373142,0.07584401965141296,0.00781393051147461,0.016267146915197372,1.575271255660482e-05,0.008437463082373142,0.0,0.00781393051147461,0.1767827272415161
281,1.4405176443688106e-05,0.007946459576487541,0.0716201514005661,0.008864879608154297,0.01753159798681736,0.0007202588221844053,0.007946459576487541,0.0,0.008864879608154297,0.16563308238983154
291,2.6651481675799005e-05,0.008801749907433987,0.06776653230190277,0.006819248199462891,0.016953572630882263,0.0013325740837899502,0.008801749907433987,0.0,0.006819248199462891,0.1617681384086609
301,1.831305053201504e-05,0.007893956266343594,0.07114899158477783,0.008746504783630371,0.01755611225962639,0.000915652526600752,0.007893956266343594,0.0,0.008746504783630371,0.1643913984298706
311,1.0322982006982784e-06,0.007347395643591881,0.07900569587945938,0.007517397403717041,0.014916407875716686,5.161491003491392e-05,0.007347395643591881,0.0,0.007517397403717041,0.17489898204803467
321,4.493086635193322e-06,0.00828023161739111,0.0746070146560669,0.007579445838928223,0.016084332019090652,0.0002246543317596661,0.00828023161739111,0.0,0.007579445838928223,0.17354941368103027
331,2.717746428970713e-05,0.008817052468657494,0.06752750277519226,0.006760597229003906,0.016936521977186203,0.0013588732144853566,0.008817052468657494,0.0,0.006760597229003906,0.16144299507141113
341,1.7380085637341836e-06,0.00814554188400507,0.07633312046527863,0.006705284118652344,0.01493772678077221,8.690042818670918e-05,0.00814554188400507,0.0,0.006705284118652344,0.17437833547592163
351,1.866339152911678e-05,0.0076323337852954865,0.0706678181886673,0.0061743855476379395,0.014739888720214367,0.000933169576455839,0.0076323337852954865,0.0,0.0061743855476379395,0.16517645120620728
361,3.093635768891545e-06,0.008094780147075653,0.07593774795532227,0.0066359639167785645,0.014885425567626953,0.00015468178844457725,0.008094780147075653,0.0,0.0066359639167785645,0.17347055673599243
371,3.958195520681329e-05,0.007648102939128876,0.07295063138008118,0.00791788101196289,0.017545081675052643,0.0019790977603406645,0.007648102939128876,0.0,0.00791788101196289,0.16265499591827393
381,1.2748449080390856e-05,0.009445437230169773,0.0656089186668396,0.006084084510803223,0.016166944056749344,0.0006374224540195428,0.009445437230169773,0.0,0.006084084510803223,0.16369330883026123
391,3.544085848261602e-05,0.008748549036681652,0.06667965650558472,0.0065762996673583984,0.01709689199924469,0.0017720429241308011,0.008748549036681652,0.0,0.0065762996673583984,0.15963172912597656
401,4.722734502138337e-06,0.007175185717642307,0.07753828167915344,0.007265567779541016,0.014676890335977077,0.00023613672510691686,0.007175185717642307,0.0,0.007265567779541016,0.17164963483810425
411,6.556141670444049e-06,0.006975674070417881,0.07481435686349869,0.006265163421630859,0.013568644411861897,0.00032780708352220245,0.006975674070417881,0.0,0.006265163421630859,0.1707279086112976
421,2.0447636416065507e-05,0.007458085659891367,0.07356545329093933,0.0070920586585998535,0.01557252649217844,0.0010223818208032753,0.007458085659891367,0.0,0.0070920586585998535,0.16518676280975342
431,1.9277345927548595e-05,0.007470360957086086,0.07364998757839203,0.007112622261047363,0.015546850860118866,0.0009638672963774297,0.007470360957086086,0.0,0.007112622261047363,0.16540634632110596
441,5.59615318707074e-06,0.006971647962927818,0.07488017529249191,0.006286144256591797,0.013537599705159664,0.000279807659353537,0.006971647962927818,0.0,0.006286144256591797,0.17091912031173706
