step,power,metam,weber,ssim,total,power_term,metam_term,weber_term,ssim_term,power_saving
1,0.08343608677387238,0.047085415571928024,0.34607958793640137,0.24921512603759766,4.468104839324951,4.171804338693619,0.047085415571928024,0.0,0.24921512603759766,0.7352330684661865
11,0.04482363164424896,0.032752200961112976,0.29257816076278687,0.22276926040649414,2.4967031478881836,2.241181582212448,0.032752200961112976,0.0,0.22276926040649414,0.7150534391403198
21,0.04074540734291077,0.04129061475396156,0.33416104316711426,0.2517735958099365,2.330334424972534,2.0372703671455383,0.04129061475396156,0.0,0.2517735958099365,0.6925305724143982
31,0.06772401183843613,0.0419994480907917,0.30820128321647644,0.2002558708190918,3.628455877304077,3.3862005919218063,0.0419994480907917,0.0,0.2002558708190918,0.6734632253646851
41,0.033537041395902634,0.03899890184402466,0.29338538646698,0.22361481189727783,1.939465880393982,1.6768520697951317,0.03899890184402466,0.0,0.22361481189727783,0.6499089598655701
51,0.003426972310990095,0.027096303179860115,0.25986793637275696,0.20242834091186523,0.40087324380874634,0.17134861554950476,0.027096303179860115,0.0,0.20242834091186523,0.6156977415084839
61,0.05028343200683594,0.036367498338222504,0.26552075147628784,0.15081912279129028,2.7013580799102783,2.514171600341797,0.036367498338222504,0.0,0.15081912279129028,0.5963830351829529
71,0.02386900968849659,0.03441103920340538,0.24850276112556458,0.1592138409614563,1.387075424194336,1.1934504844248295,0.03441103920340538,0.0,0.1592138409614563,0.5659498572349548
81,0.021046685054898262,0.024977510794997215,0.20411881804466248,0.10862600803375244,1.1859378814697266,1.052334252744913,0.024977510794997215,0.0,0.10862600803375244,0.5279290676116943
91,0.00595109723508358,0.02283102460205555,0.173073410987854,0.09510242938995361,0.4154883027076721,0.297554861754179,0.02283102460205555,0.0,0.09510242938995361,0.4867643713951111
101,0.01431884802877903,0.028440479189157486,0.20189295709133148,0.10049420595169067,0.8448770642280579,0.7159424014389515,0.028440479189157486,0.0,0.10049420595169067,0.4706360697746277
111,0.0010205719154328108,0.014849134720861912,0.16761310398578644,0.09073883295059204,0.15661656856536865,0.05102859577164054,0.014849134720861912,0.0,0.09073883295059204,0.4328973889350891
121,0.0008103318978101015,0.013791892677545547,0.1545267403125763,0.07571917772293091,0.1300276666879654,0.040516594890505075,0.013791892677545547,0.0,0.07571917772293091,0.4026491045951843
131,0.003125607268884778,0.019740737974643707,0.13070625066757202,0.05204510688781738,0.22806620597839355,0.1562803634442389,0.019740737974643707,0.0,0.05204510688781738,0.3738972544670105
141,0.0009121996117755771,0.01184400450438261,0.11482946574687958,0.04105263948440552,0.0985066294670105,0.04560998058877885,0.01184400450438261,0.0,0.04105263948440552,0.33470088243484497
151,0.002065913984552026,0.016068151220679283,0.12241223454475403,0.0387263298034668,0.15809017419815063,0.10329569922760129,0.016068151220679283,0.0,0.0387263298034668,0.3218011260032654
161,0.00408997992053628,0.015316023491322994,0.11727415770292282,0.025491833686828613,0.2453068494796753,0.20449899602681398,0.015316023491322994,0.0,0.025491833686828613,0.2851772904396057
171,0.00135327922180295,0.014133636839687824,0.11214672029018402,0.022594690322875977,0.10439229011535645,0.0676639610901475,0.014133636839687824,0.0,0.022594690322875977,0.2519298791885376
181,0.0005287554231472313,0.01326611079275608,0.09455851465463638,0.019065916538238525,0.05876979976892471,0.026437771157361567,0.01326611079275608,0.0,0.019065916538238525,0.2262873649597168
191,0.0010669194161891937,0.011813790537416935,0.09233787655830383,0.015017330646514893,0.08017709106206894,0.053345970809459686,0.011813790537416935,0.0,0.015017330646514893,0.22633862495422363
201,0.00018422365246806294,0.010340960696339607,0.08446289598941803,0.014694929122924805,0.03424707055091858,0.009211182623403147,0.010340960696339607,0.0,0.014694929122924805,0.2006484866142273
211,0.00014294251741375774,0.010242490097880363,0.0826161801815033,0.012855350971221924,0.030244966968894005,0.007147125870687887,0.010242490097880363,0.0,0.012855350971221924,0.19323575496673584
221,6.228623078641249e-06,0.005851089488714933,0.07574938237667084,0.010489940643310547,0.016652461141347885,0.00031143115393206244,0.005851089488714933,0.0,0.010489940643310547,0.15358930826187134
231,1.4631490557803772e-05,0.005610260181128979,0.07358544319868088,0.009830057621002197,0.0161718912422657,0.0007315745278901886,0.005610260181128979,0.0,0.009830057621002197,0.14817684888839722
241,5.056396048530587e-07,0.006513554137200117,0.06533674150705338,0.009142696857452393,0.01568153314292431,2.5281980242652935e-05,0.006513554137200117,0.0,0.009142696857452393,0.1630152463912964
251,1.238943514181301e-05,0.008749001659452915,0.07695774734020233,0.009476780891418457,0.01884525455534458,0.0006194717570906505,0.008749001659452915,0.0,0.009476780891418457,0.17098206281661987
261,2.7409609174355865e-05,0.007452503312379122,0.07312989234924316,0.011648714542388916,0.02047169953584671,0.0013704804587177932,0.007452503312379122,0.0,0.011648714542388916,0.20308053493499756
271,8.85715417098254e-05,0.011633568443357944,0.07690922915935516,0.007365047931671143,0.023427193984389305,0.00442857708549127,0.011633568443357944,0.0,0.007365047931671143,0.19162380695343018
281,1.4558509974449407e-05,0.007608503103256226,0.06858080625534058,0.008738279342651367,0.01707470789551735,0.0007279254987224704,0.007608503103256226,0.0,0.008738279342651367,0.17754137516021729
291,3.1688891795056406e-06,0.007807842455804348,0.06522001326084137,0.00944983959197998,0.017416127026081085,0.00015844445897528203,0.007807842455804348,0.0,0.00944983959197998,0.17049729824066162
301,6.056013717170572e-06,0.007359964773058891,0.0668741911649704,0.008242130279541016,0.015904895961284637,0.0003028006858585286,0.007359964773058891,0.0,0.008242130279541016,0.17327731847763062
311,2.472474443493411e-05,0.007919211871922016,0.06395738571882248,0.007811307907104492,0.01696675643324852,0.0012362372217467055,0.007919211871922016,0.0,0.007811307907104492,0.14879387617111206
321,2.241112815681845e-05,0.010887568816542625,0.07257494330406189,0.006381034851074219,0.018389159813523293,0.0011205564078409225,0.010887568816542625,0.0,0.006381034851074219,0.1820000410079956
331,6.386926543200389e-10,0.007449359633028507,0.06298796832561493,0.008682847023010254,0.016132239252328873,3.193463271600194e-08,0.007449359633028507,0.0,0.008682847023010254,0.16460460424423218
341,0.00010457008465891704,0.005230986513197422,0.0568346232175827,0.006650269031524658,0.017109759151935577,0.005228504232945852,0.005230986513197422,0.0,0.006650269031524658,0.1404706835746765
351,2.021275031438563e-05,0.007327415514737368,0.06867724657058716,0.007190346717834473,0.015528399497270584,0.0010106375157192815,0.007327415514737368,0.0,0.007190346717834473,0.15243911743164062
361,0.00010436600132379681,0.0051908646710217,0.05683694779872894,0.00661623477935791,0.017025399953126907,0.0052183000661898404,0.0051908646710217,0.0,0.00661623477935791,0.140703022480011
371,3.365542625033413e-06,0.008048723451793194,0.06551526486873627,0.0067653656005859375,0.014982366003096104,0.00016827713125167065,0.008048723451793194,0.0,0.0067653656005859375,0.1635112166404724
