step,power,metam,weber,ssim,total,power_term,metam_term,weber_term,ssim_term,power_saving
1,0.5374240875244141,0.068806953728199,0.41151708364486694,0.24279415607452393,27.18280601501465,26.871204376220703,0.068806953728199,0.0,0.24279415607452393,0.7481513023376465
11,0.4426344931125641,0.06941847503185272,0.3763454854488373,0.2518301010131836,22.452972412109375,22.131724655628204,0.06941847503185272,0.0,0.2518301010131836,0.7239294052124023
21,0.3935231864452362,0.056204769760370255,0.3652043044567108,0.19592690467834473,19.92828941345215,19.67615932226181,0.056204769760370255,0.0,0.19592690467834473,0.6968032121658325
31,0.41147857904434204,0.05984165892004967,0.35011619329452515,0.17974597215652466,20.81351661682129,20.573928952217102,0.05984165892004967,0.0,0.17974597215652466,0.6637117862701416
41,0.24232199788093567,0.06264150142669678,0.3213246464729309,0.1697688102722168,12.3485107421875,12.116099894046783,0.06264150142669678,0.0,0.1697688102722168,0.6547074913978577
51,0.28742715716362,0.05828907713294029,0.29883402585983276,0.15696310997009277,14.586610794067383,14.371357858181,0.05828907713294029,0.0,0.15696310997009277,0.5984227061271667
61,0.2745058536529541,0.05081803724169731,0.28456562757492065,0.11792212724685669,13.89403247833252,13.725292682647705,0.05081803724169731,0.0,0.11792212724685669,0.5620925426483154
71,0.20836003124713898,0.045694246888160706,0.2614617347717285,0.10014820098876953,10.563843727111816,10.418001562356949,0.045694246888160706,0.0,0.10014820098876953,0.5350270867347717
81,0.16796202957630157,0.047815222293138504,0.2362574338912964,0.09369218349456787,8.5396089553833,8.398101478815079,0.047815222293138504,0.0,0.09369218349456787,0.4853084087371826
91,0.13691870868206024,0.03863455355167389,0.2191741168498993,0.0675806999206543,6.952150821685791,6.845935434103012,0.03863455355167389,0.0,0.0675806999206543,0.46111392974853516
101,0.07869622856378555,0.039659399539232254,0.1973993182182312,0.05602961778640747,4.030500411987305,3.9348114281892776,0.039659399539232254,0.0,0.05602961778640747,0.43371766805648804
111,0.054236672818660736,0.0346284918487072,0.17493289709091187,0.042582035064697266,2.789044141769409,2.711833640933037,0.0346284918487072,0.0,0.042582035064697266,0.3870469927787781
121,0.034823641180992126,0.029873214662075043,0.1542263627052307,0.0321691632270813,1.8032245635986328,1.7411820590496063,0.029873214662075043,0.0,0.0321691632270813,0.3422474265098572
131,0.03220413252711296,0.0232222992926836,0.13717389106750488,0.02176833152770996,1.655197262763977,1.610206626355648,0.0232222992926836,0.0,0.02176833152770996,0.29712700843811035
141,0.01249334029853344,0.022541197016835213,0.12229964882135391,0.019620060920715332,0.6668282747268677,0.624667014926672,0.022541197016835213,0.0,0.019620060920715332,0.2703091502189636
151,0.00666849734261632,0.01764867641031742,0.09424542635679245,0.010168135166168213,0.3612416684627533,0.333424867130816,0.01764867641031742,0.0,0.010168135166168213,0.20827710628509521
161,0.007730567362159491,0.016509467735886574,0.10461150854825974,0.01165086030960083,0.41468870639801025,0.38652836810797453,0.016509467735886574,0.0,0.01165086030960083,0.23077785968780518
171,0.004839214496314526,0.014724605716764927,0.09880091995000839,0.011610329151153564,0.26829564571380615,0.24196072481572628,0.014724605716764927,0.0,0.011610329151153564,0.22030293941497803
181,0.003496626392006874,0.014630302786827087,0.09471619129180908,0.0093001127243042,0.1987617313861847,0.1748313196003437,0.014630302786827087,0.0,0.0093001127243042,0.21012741327285767
191,0.0024565195199102163,0.01403962355107069,0.09140020608901978,0.008626282215118408,0.14549188315868378,0.12282597599551082,0.01403962355107069,0.0,0.008626282215118408,0.2030317187309265
201,0.0016839737072587013,0.012824230827391148,0.08848312497138977,0.009300529956817627,0.10632344335317612,0.08419868536293507,0.012824230827391148,0.0,0.009300529956817627,0.19752031564712524
211,0.000427505059633404,0.014318285509943962,0.08488884568214417,0.009509921073913574,0.04520346224308014,0.0213752529816702,0.014318285509943962,0.0,0.009509921073913574,0.18305295705795288
221,0.0008615929400548339,0.01119635347276926,0.06690693646669388,0.005385696887969971,0.05966169759631157,0.043079647002741694,0.01119635347276926,0.0,0.005385696887969971,0.14740067720413208
231,0.0009782918496057391,0.011093134060502052,0.06640615314245224,0.005279183387756348,0.06528691202402115,0.048914592480286956,0.011093134060502052,0.0,0.005279183387756348,0.1462857723236084
241,3.53142931999173e-05,0.013299578800797462,0.08076440542936325,0.00810319185256958,0.02316848561167717,0.001765714659995865,0.013299578800797462,0.0,0.00810319185256958,0.16532200574874878
251,0.0006728805601596832,0.011877432465553284,0.08292725682258606,0.008193790912628174,0.05371525138616562,0.03364402800798416,0.011877432465553284,0.0,0.008193790912628174,0.18517130613327026
261,0.0005242564366199076,0.012431537732481956,0.08212333917617798,0.006910204887390137,0.04555456340312958,0.02621282183099538,0.012431537732481956,0.0,0.006910204887390137,0.1829778552055359
271,0.00011105032172054052,0.013499243184924126,0.08052079379558563,0.008588612079620361,0.02764037251472473,0.005552516086027026,0.013499243184924126,0.0,0.008588612079620361,0.1731070876121521
281,0.001739387633278966,0.010533549822866917,0.06375886499881744,0.004921555519104004,0.1024244874715805,0.0869693816639483,0.010533549822866917,0.0,0.004921555519104004,0.14038240909576416
291,0.0017956480151042342,0.010495766066014767,0.06357409060001373,0.0048934221267700195,0.10517159104347229,0.08978240075521171,0.010495766066014767,0.0,0.0048934221267700195,0.1399824023246765
301,0.0017471620813012123,0.010527084581553936,0.06367087364196777,0.004916012287139893,0.10280119627714157,0.08735810406506062,0.010527084581553936,0.0,0.004916012287139893,0.14022290706634521
311,0.0004324562905821949,0.012267057783901691,0.08133019506931305,0.006794989109039307,0.040684860199689865,0.021622814529109746,0.012267057783901691,0.0,0.006794989109039307,0.18122249841690063
321,0.00013811532699037343,0.013631411828100681,0.08077959716320038,0.008624076843261719,0.029161255806684494,0.006905766349518672,0.013631411828100681,0.0,0.008624076843261719,0.17407125234603882
331,0.0013903379440307617,0.010756800882518291,0.06466628611087799,0.005035877227783203,0.08530957251787186,0.06951689720153809,0.010756800882518291,0.0,0.005035877227783203,0.1425565481185913
341,1.5111994855487865e-07,0.012922804802656174,0.07853179425001144,0.00766599178314209,0.020596351474523544,7.555997427743932e-06,0.012922804802656174,0.0,0.00766599178314209,0.16067355871200562
351,0.00042418407974764705,0.011544262990355492,0.08078484982252121,0.007780909538269043,0.040534377098083496,0.021209203987382352,0.011544262990355492,0.0,0.007780909538269043,0.1805438995361328
361,4.697380518337013e-06,0.012747853063046932,0.0775844007730484,0.007509350776672363,0.020492073148489,0.00023486902591685066,0.012747853063046932,0.0,0.007509350776672363,0.15862667560577393
371,0.00026689100195653737,0.011968022212386131,0.07973501086235046,0.006539642810821533,0.03185221552848816,0.013344550097826868,0.011968022212386131,0.0,0.006539642810821533,0.17775732278823853
381,4.44130955656874e-06,0.012757870368659496,0.07753224670886993,0.007491886615753174,0.02047182247042656,0.000222065477828437,0.012757870368659496,0.0,0.007491886615753174,0.15854859352111816
391,0.0016819685697555542,0.010556385852396488,0.0636083111166954,0.004889726638793945,0.09954454004764557,0.08409842848777771,0.010556385852396488,0.0,0.004889726638793945,0.14027756452560425
401,0.0003534407587721944,0.012078771367669106,0.08053863048553467,0.006693124771118164,0.036443933844566345,0.01767203793860972,0.012078771367669106,0.0,0.006693124771118164,0.17949539422988892
411,0.000353355600964278,0.012071539647877216,0.08053319156169891,0.006693840026855469,0.03643316030502319,0.0176677800482139,0.012071539647877216,0.0,0.006693840026855469,0.17949867248535156
421,0.00043954787543043494,0.011572819203138351,0.08075518906116486,0.007768690586090088,0.041318900883197784,0.021977393771521747,0.011572819203138351,0.0,0.007768690586090088,0.18060296773910522
431,0.0004673795192502439,0.011613870970904827,0.08096422255039215,0.007807791233062744,0.04279063642024994,0.023368975962512195,0.011613870970904827,0.0,0.007807791233062744,0.18109524250030518
441,0.00034940039040520787,0.012040402740240097,0.08045627176761627,0.006683945655822754,0.036194369196891785,0.017470019520260394,0.012040402740240097,0.0,0.006683945655822754,0.1793333888053894
451,1.7091429072024766e-07,0.012929167598485947,0.07821598649024963,0.007609188556671143,0.02054690197110176,8.545714536012383e-06,0.012929167598485947,0.0,0.007609188556671143,0.16036903858184814
461,0.0012922100722789764,0.010847893543541431,0.06464871019124985,0.004991769790649414,0.08045016974210739,0.06461050361394882,0.010847893543541431,0.0,0.004991769790649414,0.1428174376487732
471,0.0011699710739776492,0.010940653271973133,0.06504856050014496,0.005053043365478516,0.07449225336313248,0.05849855369888246,0.010940653271973133,0.0,0.005053043365478516,0.14375442266464233
481,0.0001889039995148778,0.013868973590433598,0.08098142594099045,0.00859290361404419,0.03190707787871361,0.00944519997574389,0.013868973590433598,0.0,0.00859290361404419,0.17560845613479614
491,0.00016673450591042638,0.013807221315801144,0.08059810847043991,0.008512794971466064,0.030656741932034492,0.008336725295521319,0.013807221315801144,0.0,0.008512794971466064,0.17477846145629883
