step,power,metam,weber,ssim,total,power_term,metam_term,weber_term,ssim_term,power_saving
1,0.006557172164320946,0.009060014970600605,0.026890680193901062,0.00293731689453125,0.04478319361805916,0.03278586082160473,0.009060014970600605,0.0,0.00293731689453125,0.1371116042137146
11,0.007076280657202005,0.008880258537828922,0.023571480065584183,0.0036057233810424805,0.04786738380789757,0.03538140328601003,0.008880258537828922,0.0,0.0036057233810424805,0.1272323727607727
21,0.0037587399128824472,0.008354373276233673,0.02776511013507843,0.0038910508155822754,0.031039124354720116,0.018793699564412236,0.008354373276233673,0.0,0.0038910508155822754,0.14816445112228394
31,0.002858532592654228,0.010580847039818764,0.03139696270227432,0.003980457782745361,0.028853967785835266,0.014292662963271141,0.010580847039818764,0.0,0.003980457782745361,0.1596110463142395
41,0.002338262042030692,0.009971541352570057,0.02565295621752739,0.004985928535461426,0.026648780331015587,0.01169131021015346,0.009971541352570057,0.0,0.004985928535461426,0.14929014444351196
51,0.0025749350897967815,0.010880460031330585,0.028758900240063667,0.005327463150024414,0.02908260002732277,0.012874675448983908,0.010880460031330585,0.0,0.005327463150024414,0.15613484382629395
61,0.0007270224159583449,0.012051891535520554,0.03578657656908035,0.005178570747375488,0.02086557447910309,0.0036351120797917247,0.012051891535520554,0.0,0.005178570747375488,0.18124812841415405
71,0.0005841707461513579,0.010210846550762653,0.034056924283504486,0.00577700138092041,0.018908701837062836,0.0029208537307567894,0.010210846550762653,0.0,0.00577700138092041,0.1809583306312561
81,0.001229265471920371,0.011822864413261414,0.031226303428411484,0.006296753883361816,0.024265944957733154,0.006146327359601855,0.011822864413261414,0.0,0.006296753883361816,0.16981720924377441
91,0.00027470028726384044,0.010590760037302971,0.035359013825654984,0.006214141845703125,0.01817840337753296,0.0013735014363192022,0.010590760037302971,0.0,0.006214141845703125,0.18767529726028442
101,0.0005378296482376754,0.011726390570402145,0.03011038713157177,0.006820321083068848,0.021235860884189606,0.002689148241188377,0.011726390570402145,0.0,0.006820321083068848,0.17543166875839233
111,0.0004060011124238372,0.011943912133574486,0.03064870834350586,0.007063686847686768,0.02103760465979576,0.002030005562119186,0.011943912133574486,0.0,0.007063686847686768,0.17858773469924927
121,0.00029460465884767473,0.012158544734120369,0.03117521107196808,0.007306694984436035,0.020938262343406677,0.0014730232942383736,0.012158544734120369,0.0,0.007306694984436035,0.1816800832748413
131,3.308814029878704e-06,0.013639786280691624,0.04063665494322777,0.006734609603881836,0.020390938967466354,1.654407014939352e-05,0.013639786280691624,0.0,0.006734609603881836,0.2048732042312622
141,0.00015982835611794144,0.012493970803916454,0.03195801377296448,0.007672786712646484,0.020965900272130966,0.0007991417805897072,0.012493970803916454,0.0,0.007672786712646484,0.18631696701049805
151,0.0020724129863083363,0.011381915770471096,0.036097414791584015,0.005090951919555664,0.02683493122458458,0.010362064931541681,0.011381915770471096,0.0,0.005090951919555664,0.17435330152511597
