step,power,metam,weber,ssim,total,power_term,metam_term,weber_term,ssim_term,power_saving
1,0.004827321507036686,0.006303906906396151,0.01932573691010475,0.005344688892364502,0.03578520193696022,0.02413660753518343,0.006303906906396151,0.0,0.005344688892364502,0.11621606349945068
11,0.002492056228220463,0.008103040046989918,0.021373197436332703,0.005595564842224121,0.026158886030316353,0.012460281141102314,0.008103040046989918,0.0,0.005595564842224121,0.1282026171684265
21,0.0013690309133380651,0.008909101597964764,0.02045864425599575,0.006309330463409424,0.022063586860895157,0.006845154566690326,0.008909101597964764,0.0,0.006309330463409424,0.14314651489257812
31,0.00285637890920043,0.0072432891465723515,0.02227480337023735,0.006879210472106934,0.028404394164681435,0.01428189454600215,0.0072432891465723515,0.0,0.006879210472106934,0.13625240325927734
41,0.0013001627521589398,0.010095166973769665,0.02324940636754036,0.0074634552001953125,0.024059435352683067,0.006500813760794699,0.010095166973769665,0.0,0.0074634552001953125,0.15205097198486328
51,0.0005668280646204948,0.010392078198492527,0.020675010979175568,0.008887529373168945,0.022113747894763947,0.002834140323102474,0.010392078198492527,0.0,0.008887529373168945,0.15833991765975952
61,0.0016717173857614398,0.007971146143972874,0.02455710433423519,0.008105635643005371,0.024435367435216904,0.008358586928807199,0.007971146143972874,0.0,0.008105635643005371,0.15218669176101685
71,0.0003730774624273181,0.010535246692597866,0.021991658955812454,0.009180188179016113,0.02158082276582718,0.0018653873121365905,0.010535246692597866,0.0,0.009180188179016113,0.16691803932189941
81,0.0004480599891394377,0.01009899377822876,0.025280509144067764,0.010295748710632324,0.022635042667388916,0.0022402999456971884,0.01009899377822876,0.0,0.010295748710632324,0.16810911893844604
91,0.0003971575933974236,0.010500696487724781,0.023938223719596863,0.008492112159729004,0.020978596061468124,0.001985787966987118,0.010500696487724781,0.0,0.008492112159729004,0.1701706051826477
101,0.000668641529045999,0.010924422182142735,0.025172976776957512,0.00850898027420044,0.022776611149311066,0.0033432076452299953,0.010924422182142735,0.0,0.00850898027420044,0.1667131781578064
111,0.0002902158594224602,0.008773726411163807,0.02758949249982834,0.008457481861114502,0.018682288005948067,0.001451079297112301,0.008773726411163807,0.0,0.008457481861114502,0.17600977420806885
121,0.00028910808032378554,0.00877234898507595,0.027579665184020996,0.008434295654296875,0.018652185797691345,0.0014455404016189277,0.00877234898507595,0.0,0.008434295654296875,0.17620718479156494
131,0.0006022587767802179,0.009074229747056961,0.024809274822473526,0.008518993854522705,0.020604517310857773,0.0030112938839010894,0.009074229747056961,0.0,0.008518993854522705,0.16824233531951904
141,0.0005241636536084116,0.009668035432696342,0.026974402368068695,0.007953882217407227,0.020242735743522644,0.0026208182680420578,0.009668035432696342,0.0,0.007953882217407227,0.17379790544509888
151,0.00042115242104046047,0.009104051627218723,0.02274978533387184,0.008795857429504395,0.020005671307444572,0.0021057621052023023,0.009104051627218723,0.0,0.008795857429504395,0.16798710823059082
161,0.0011017470387741923,0.008348803967237473,0.02568243071436882,0.008330821990966797,0.02218836173415184,0.005508735193870962,0.008348803967237473,0.0,0.008330821990966797,0.1631854772567749
171,0.0003121985646430403,0.010615019127726555,0.02428833395242691,0.008604884147644043,0.02078089490532875,0.0015609928232152015,0.010615019127726555,0.0,0.008604884147644043,0.1747480034828186
181,0.0008440405945293605,0.0074774231761693954,0.02252788655459881,0.008998215198516846,0.020695840939879417,0.004220202972646803,0.0074774231761693954,0.0,0.008998215198516846,0.16064369678497314
191,0.000985976541414857,0.008430820889770985,0.02589002251625061,0.008334159851074219,0.021694863215088844,0.0049298827070742846,0.008430820889770985,0.0,0.008334159851074219,0.16572976112365723
201,0.00045753043377771974,0.00994444452226162,0.025342991575598717,0.010186970233917236,0.022419067099690437,0.0022876521688885987,0.00994444452226162,0.0,0.010186970233917236,0.17463046312332153
211,0.0004126867570448667,0.011295890435576439,0.02599852904677391,0.008747220039367676,0.02210654318332672,0.0020634337852243334,0.011295890435576439,0.0,0.008747220039367676,0.17558473348617554
221,0.00040092720882967114,0.01032850332558155,0.02649063616991043,0.0086212158203125,0.020954355597496033,0.0020046360441483557,0.01032850332558155,0.0,0.0086212158203125,0.17426645755767822
231,0.0004465031670406461,0.01022448018193245,0.026222478598356247,0.008426010608673096,0.02088300697505474,0.0022325158352032304,0.01022448018193245,0.0,0.008426010608673096,0.172773540019989
241,0.0005776227917522192,0.010027645155787468,0.02619321271777153,0.007972955703735352,0.020888715982437134,0.002888113958761096,0.010027645155787468,0.0,0.007972955703735352,0.16789770126342773
251,0.0003309052553959191,0.010500874370336533,0.023946739733219147,0.008282780647277832,0.0204381812363863,0.0016545262769795954,0.010500874370336533,0.0,0.008282780647277832,0.17449355125427246
261,0.0009674791363067925,0.00837545283138752,0.025601310655474663,0.007880747318267822,0.021093595772981644,0.0048373956815339625,0.00837545283138752,0.0,0.007880747318267822,0.1664905548095703
271,0.0004885826492682099,0.011077330447733402,0.0254448764026165,0.008254826068878174,0.02177507057785988,0.0024429132463410497,0.011077330447733402,0.0,0.008254826068878174,0.17353999614715576
281,0.0007640116382390261,0.01038236916065216,0.027364566922187805,0.007403671741485596,0.021606098860502243,0.0038200581911951303,0.01038236916065216,0.0,0.007403671741485596,0.1700040102005005
291,0.00032439519418403506,0.00916271936148405,0.022835969924926758,0.008579015731811523,0.019363710656762123,0.0016219759709201753,0.00916271936148405,0.0,0.008579015731811523,0.1733325719833374
300,0.0008016991778276861,0.008503759279847145,0.025924352928996086,0.007920324802398682,0.02043258026242256,0.00400849588913843,0.008503759279847145,0.0,0.007920324802398682,0.17018616199493408
