step,power,metam,weber,ssim,total,power_term,metam_term,weber_term,ssim_term,power_saving
1,0.00026192000950686634,0.008043009787797928,0.022354185581207275,0.006074726581573486,0.01542733609676361,0.0013096000475343317,0.008043009787797928,0.0,0.006074726581573486,0.17046606540679932
11,0.0005341768846847117,0.0047500827349722385,0.0162014402449131,0.0052776336669921875,0.012698601000010967,0.0026708844234235585,0.0047500827349722385,0.0,0.0052776336669921875,0.14086395502090454
21,0.0004412890993990004,0.00623156875371933,0.02006828412413597,0.005430936813354492,0.013868951238691807,0.002206445496995002,0.00623156875371933,0.0,0.005430936813354492,0.14459580183029175
31,0.0007070100982673466,0.007015523035079241,0.019543420523405075,0.004622459411621094,0.015173032879829407,0.003535050491336733,0.007015523035079241,0.0,0.004622459411621094,0.14953476190567017
41,0.0006270703161135316,0.0056245955638587475,0.017289284616708755,0.004711270332336426,0.013471217826008797,0.003135351580567658,0.0056245955638587475,0.0,0.004711270332336426,0.13298380374908447
51,4.446741149877198e-05,0.0045098536647856236,0.013130001723766327,0.005442678928375244,0.010174869559705257,0.0002223370574938599,0.0045098536647856236,0.0,0.005442678928375244,0.146379292011261
61,0.001110236975364387,0.00635707238689065,0.017713619396090508,0.003758728504180908,0.015666985884308815,0.005551184876821935,0.00635707238689065,0.0,0.003758728504180908,0.13611853122711182
71,0.0008345777750946581,0.005113481543958187,0.015930362045764923,0.003962993621826172,0.013249363750219345,0.004172888875473291,0.005113481543958187,0.0,0.003962993621826172,0.12264907360076904
81,0.0011271244147792459,0.0038093035109341145,0.013043493032455444,0.003376781940460205,0.012821707874536514,0.005635622073896229,0.0038093035109341145,0.0,0.003376781940460205,0.11348462104797363
91,0.0003138404863420874,0.004799974616616964,0.01181306317448616,0.0035704374313354492,0.009939614683389664,0.001569202431710437,0.004799974616616964,0.0,0.0035704374313354492,0.1266329288482666
101,0.0010226122103631496,0.004713170230388641,0.01482158713042736,0.0034061670303344727,0.01323239877820015,0.005113061051815748,0.004713170230388641,0.0,0.0034061670303344727,0.11432838439941406
111,6.794008368160576e-05,0.0034360720310360193,0.01116548478603363,0.004291176795959473,0.008066949434578419,0.0003397004184080288,0.0034360720310360193,0.0,0.004291176795959473,0.12911629676818848
121,7.171311881393194e-05,0.0033729104325175285,0.010998074896633625,0.00414353609085083,0.00787501223385334,0.0003585655940696597,0.0033729104325175285,0.0,0.00414353609085083,0.12731516361236572
131,0.0007115294574759901,0.004327612929046154,0.008747052401304245,0.003050386905670166,0.010935647413134575,0.0035576472873799503,0.004327612929046154,0.0,0.003050386905670166,0.09505623579025269
141,0.0002557722036726773,0.002783949254080653,0.008977498859167099,0.003061056137084961,0.007123866118490696,0.0012788610183633864,0.002783949254080653,0.0,0.003061056137084961,0.10603612661361694
151,0.0005907547893002629,0.004486946389079094,0.011740099638700485,0.0032962560653686523,0.010736975818872452,0.0029537739465013146,0.004486946389079094,0.0,0.0032962560653686523,0.11163413524627686
161,0.0018297316273674369,0.005446039605885744,0.015082116238772869,0.0026079416275024414,0.01720263995230198,0.009148658136837184,0.005446039605885744,0.0,0.0026079416275024414,0.11783570051193237
171,0.0012468276545405388,0.004413205198943615,0.014895472675561905,0.002834618091583252,0.01348196156322956,0.006234138272702694,0.004413205198943615,0.0,0.002834618091583252,0.10856807231903076
181,0.0009918133728206158,0.004837293643504381,0.012627948075532913,0.0028775930404663086,0.012673953548073769,0.004959066864103079,0.004837293643504381,0.0,0.0028775930404663086,0.1064254641532898
191,0.0017558155814185739,0.005535234231501818,0.015296101570129395,0.0026366710662841797,0.016950983554124832,0.00877907790709287,0.005535234231501818,0.0,0.0026366710662841797,0.1201850175857544
201,0.0010554539039731026,0.003955036401748657,0.012258846312761307,0.0030115246772766113,0.012243830598890781,0.005277269519865513,0.003955036401748657,0.0,0.0030115246772766113,0.10472661256790161
211,0.0011683936463668942,0.004493970423936844,0.014099174179136753,0.002967655658721924,0.013303594663739204,0.005841968231834471,0.004493970423936844,0.0,0.002967655658721924,0.11040991544723511
221,0.0006194122252054513,0.0026658151764422655,0.010463390499353409,0.0025693178176879883,0.008332193829119205,0.0030970611260272563,0.0026658151764422655,0.0,0.0025693178176879883,0.09209573268890381
231,0.0006251925369724631,0.002649098401889205,0.010381652042269707,0.0025199055671691895,0.008294967003166676,0.0031259626848623157,0.002649098401889205,0.0,0.0025199055671691895,0.0916488766670227
241,0.0014521803241223097,0.003487022127956152,0.011606477200984955,0.002479851245880127,0.013227775692939758,0.007260901620611548,0.003487022127956152,0.0,0.002479851245880127,0.1034994125366211
251,0.0012161931954324245,0.004475667607039213,0.015038741752505302,0.0028429627418518066,0.013399596326053143,0.006080965977162123,0.004475667607039213,0.0,0.0028429627418518066,0.11122608184814453
261,0.00011195680417586118,0.003132058773189783,0.010636366903781891,0.0034791231155395508,0.0071709658950567245,0.0005597840208793059,0.003132058773189783,0.0,0.0034791231155395508,0.11795085668563843
271,0.0009928704239428043,0.007219814229756594,0.01732228510081768,0.002263367176055908,0.014447533525526524,0.004964352119714022,0.007219814229756594,0.0,0.002263367176055908,0.13601934909820557
281,0.000563677866011858,0.00431809201836586,0.013190757483243942,0.0029357075691223145,0.010072188451886177,0.00281838933005929,0.00431809201836586,0.0,0.0029357075691223145,0.1214141845703125
291,0.0005658032605424523,0.004509710241109133,0.011992674320936203,0.003325819969177246,0.010664546862244606,0.0028290163027122617,0.004509710241109133,0.0,0.003325819969177246,0.11548513174057007
300,0.0015727340942248702,0.0057740723714232445,0.015819352120161057,0.002704441547393799,0.01634218543767929,0.007863670471124351,0.0057740723714232445,0.0,0.002704441547393799,0.12614881992340088
