step,power,metam,weber,ssim,total,power_term,metam_term,weber_term,ssim_term,power_saving
1,0.02258884347975254,0.007757850456982851,0.021695680916309357,0.0036655664443969727,0.12436763197183609,0.1129442173987627,0.007757850456982851,0.0,0.0036655664443969727,0.10037237405776978
11,0.018080798909068108,0.007026906590908766,0.024056216701865196,0.0033972859382629395,0.10082818567752838,0.09040399454534054,0.007026906590908766,0.0,0.0033972859382629395,0.11074811220169067
21,0.015188154764473438,0.007645370438694954,0.024771586060523987,0.003915369510650635,0.08750151097774506,0.07594077382236719,0.007645370438694954,0.0,0.003915369510650635,0.11360502243041992
31,0.014296875335276127,0.009279401041567326,0.02591879293322563,0.004928410053253174,0.08569218963384628,0.07148437667638063,0.009279401041567326,0.0,0.004928410053253174,0.12216073274612427
41,0.005716085433959961,0.008507984690368176,0.027918921783566475,0.005213260650634766,0.04230167344212532,0.028580427169799805,0.008507984690368176,0.0,0.005213260650634766,0.13836795091629028
51,0.008277413435280323,0.008827755227684975,0.030044274404644966,0.005016446113586426,0.05523126572370529,0.041387067176401615,0.008827755227684975,0.0,0.005016446113586426,0.1405947208404541
61,0.007870238274335861,0.010813260450959206,0.030100110918283463,0.006392836570739746,0.05655729025602341,0.039351191371679306,0.010813260450959206,0.0,0.006392836570739746,0.14393341541290283
71,0.0050525483675301075,0.009964821860194206,0.03214903920888901,0.006351470947265625,0.04157903417944908,0.025262741837650537,0.009964821860194206,0.0,0.006351470947265625,0.15119558572769165
81,0.0031945761293172836,0.010280157439410686,0.03478982672095299,0.006650984287261963,0.03290402144193649,0.015972880646586418,0.010280157439410686,0.0,0.006650984287261963,0.1642792820930481
91,0.0027341030072420835,0.010811575688421726,0.034789785742759705,0.007397949695587158,0.03188003972172737,0.013670515036210418,0.010811575688421726,0.0,0.007397949695587158,0.16473853588104248
101,0.0005615486879833043,0.011119132861495018,0.035982340574264526,0.008535385131835938,0.022462261840701103,0.0028077434399165213,0.011119132861495018,0.0,0.008535385131835938,0.18127834796905518
111,0.0003057009889744222,0.011442050337791443,0.03694092482328415,0.008989572525024414,0.021960128098726273,0.001528504944872111,0.011442050337791443,0.0,0.008989572525024414,0.1864016056060791
121,0.00016044534277170897,0.011691952124238014,0.037684135138988495,0.009355604648590088,0.02184978313744068,0.0008022267138585448,0.011691952124238014,0.0,0.009355604648590088,0.19038772583007812
131,0.001046711695380509,0.013690079562366009,0.03764914721250534,0.009788811206817627,0.028712449595332146,0.0052335584769025445,0.013690079562366009,0.0,0.009788811206817627,0.18360579013824463
141,3.583261423045769e-05,0.01203492283821106,0.038713134825229645,0.009866833686828613,0.0220809206366539,0.00017916307115228847,0.01203492283821106,0.0,0.009866833686828613,0.1959536075592041
151,0.00017779014888219535,0.01037220936268568,0.03423061966896057,0.012285351753234863,0.02354651317000389,0.0008889507444109768,0.01037220936268568,0.0,0.012285351753234863,0.1902533769607544
161,0.0006294711492955685,0.014064019545912743,0.03859599679708481,0.010174274444580078,0.02738565020263195,0.0031473557464778423,0.014064019545912743,0.0,0.010174274444580078,0.18876492977142334
171,0.00039010014734230936,0.012295530177652836,0.03930041193962097,0.009352266788482666,0.02359829843044281,0.0019505007367115468,0.012295530177652836,0.0,0.009352266788482666,0.18830275535583496
181,0.0005750471609644592,0.014117738232016563,0.03872733935713768,0.010251879692077637,0.02724485471844673,0.002875235804822296,0.014117738232016563,0.0,0.010251879692077637,0.18960338830947876
191,0.0005108810146339238,0.014185951091349125,0.038893233984708786,0.01013880968093872,0.026879165321588516,0.002554405073169619,0.014185951091349125,0.0,0.01013880968093872,0.19056344032287598
201,0.00026628372143022716,0.012447619810700417,0.03973823040723801,0.009553015232086182,0.023332053795456886,0.0013314186071511358,0.012447619810700417,0.0,0.009553015232086182,0.19082093238830566
211,1.4751653907296713e-06,0.012378447689116001,0.03978295624256134,0.0103837251663208,0.022769547998905182,7.375826953648357e-06,0.012378447689116001,0.0,0.0103837251663208,0.2021409273147583
221,6.76098425174132e-05,0.010629584081470966,0.03491978719830513,0.012605249881744385,0.023572884500026703,0.000338049212587066,0.010629584081470966,0.0,0.012605249881744385,0.19523924589157104
231,7.702565926592797e-05,0.010599651373922825,0.03481413796544075,0.012562155723571777,0.023546934127807617,0.00038512829632963985,0.010599651373922825,0.0,0.012562155723571777,0.19471973180770874
241,7.412816921714693e-05,0.01235116645693779,0.04126075655221939,0.009028434753417969,0.02175024151802063,0.00037064084608573467,0.01235116645693779,0.0,0.009028434753417969,0.19733166694641113
251,0.0002715304435696453,0.012425089254975319,0.03963083773851395,0.009518861770629883,0.02330160327255726,0.0013576522178482264,0.012425089254975319,0.0,0.009518861770629883,0.19078093767166138
261,0.0004150488821323961,0.014274457469582558,0.039057034999132156,0.01030808687210083,0.026657788082957268,0.0020752444106619805,0.014274457469582558,0.0,0.01030808687210083,0.19211256504058838
271,9.42762667932584e-09,0.012291946448385715,0.03949252516031265,0.010213851928710938,0.02250584587454796,4.71381333966292e-08,0.012291946448385715,0.0,0.010213851928710938,0.2011425495147705
281,9.429710189579055e-05,0.010548067279160023,0.03458281606435776,0.012337327003479004,0.023356880992650986,0.00047148550947895274,0.010548067279160023,0.0,0.012337327003479004,0.1939316987991333
291,9.872123337117955e-05,0.010537252761423588,0.03453296050429344,0.012276053428649902,0.023306913673877716,0.0004936061668558978,0.010537252761423588,0.0,0.012276053428649902,0.19375789165496826
300,0.0004516236949712038,0.01421657856553793,0.03888378664851189,0.01003730297088623,0.02651200070977211,0.002258118474856019,0.01421657856553793,0.0,0.01003730297088623,0.1916099190711975
