step,power,metam,weber,ssim,total,power_term,metam_term,weber_term,ssim_term,power_saving
1,0.0014948459574952722,0.007137729320675135,0.02087990939617157,0.005072474479675293,0.019684433937072754,0.007474229787476361,0.007137729320675135,0.0,0.005072474479675293,0.13718801736831665
11,0.0021221190690994263,0.008147617802023888,0.022080788388848305,0.005465984344482422,0.02422419749200344,0.010610595345497131,0.008147617802023888,0.0,0.005465984344482422,0.14341145753860474
21,0.0012155240401625633,0.009622292593121529,0.024104109033942223,0.005888760089874268,0.021588671952486038,0.006077620200812817,0.009622292593121529,0.0,0.005888760089874268,0.15498429536819458
31,0.0006936186109669507,0.008106223307549953,0.023881401866674423,0.006618499755859375,0.018192816525697708,0.0034680930548347533,0.008106223307549953,0.0,0.006618499755859375,0.15764093399047852
41,0.0006569318939000368,0.010756297037005424,0.01966305822134018,0.006208240985870361,0.020249197259545326,0.003284659469500184,0.010756297037005424,0.0,0.006208240985870361,0.15734797716140747
51,0.0004210080951452255,0.0084854606539011,0.027032339945435524,0.007102489471435547,0.017692990601062775,0.0021050404757261276,0.0084854606539011,0.0,0.007102489471435547,0.16917937994003296
61,0.00040227817953564227,0.008532318286597729,0.025460965931415558,0.007492184638977051,0.018035894259810448,0.0020113908976782113,0.008532318286597729,0.0,0.007492184638977051,0.1684829592704773
71,0.0002789925201795995,0.00932350568473339,0.028778359293937683,0.007137894630432129,0.017856363207101822,0.0013949626008979976,0.00932350568473339,0.0,0.007137894630432129,0.17827653884887695
81,0.000587714253924787,0.01018552202731371,0.027188504114747047,0.007333278656005859,0.020457372069358826,0.0029385712696239352,0.01018552202731371,0.0,0.007333278656005859,0.17187857627868652
91,0.0004532921884674579,0.010625447146594524,0.027028709650039673,0.0072078704833984375,0.020099777728319168,0.0022664609423372895,0.010625447146594524,0.0,0.0072078704833984375,0.17530322074890137
101,0.0005109605262987316,0.011043877340853214,0.020327376201748848,0.006668210029602051,0.02026689052581787,0.002554802631493658,0.011043877340853214,0.0,0.006668210029602051,0.16350632905960083
111,0.00024637155001983047,0.00790065061300993,0.027621956542134285,0.0073261260986328125,0.016458634287118912,0.0012318577500991523,0.00790065061300993,0.0,0.0073261260986328125,0.1778944730758667
121,0.00026131552294828,0.0078652985394001,0.02751084789633751,0.007256627082824707,0.016428504139184952,0.0013065776147413999,0.0078652985394001,0.0,0.007256627082824707,0.17725372314453125
131,0.00028078744071535766,0.010256608948111534,0.02477027289569378,0.006833434104919434,0.018493980169296265,0.0014039372035767883,0.010256608948111534,0.0,0.006833434104919434,0.17307651042938232
141,0.0005154556129127741,0.008619384840130806,0.025693757459521294,0.006627678871154785,0.017824340611696243,0.0025772780645638704,0.008619384840130806,0.0,0.006627678871154785,0.1697261929512024
151,0.0008822765666991472,0.011847789399325848,0.02639634534716606,0.006436169147491455,0.02269534021615982,0.004411382833495736,0.011847789399325848,0.0,0.006436169147491455,0.16856515407562256
161,0.0004021729691885412,0.008392909541726112,0.025658905506134033,0.007464885711669922,0.017868660390377045,0.002010864845942706,0.008392909541726112,0.0,0.007464885711669922,0.1706249713897705
171,0.0003980941546615213,0.010672382079064846,0.027300052344799042,0.007233738899230957,0.01989659294486046,0.0019904707733076066,0.010672382079064846,0.0,0.007233738899230957,0.1782628893852234
181,0.0002790861180983484,0.01158329751342535,0.0326533205807209,0.005695819854736328,0.018674548715353012,0.001395430590491742,0.01158329751342535,0.0,0.005695819854736328,0.1879063844680786
191,0.0004564180853776634,0.008274954743683338,0.025317983701825142,0.00724637508392334,0.01780341938138008,0.002282090426888317,0.008274954743683338,0.0,0.00724637508392334,0.16866862773895264
201,0.000404196820454672,0.008175786584615707,0.028831107541918755,0.006344139575958252,0.01654091104865074,0.00202098410227336,0.008175786584615707,0.0,0.006344139575958252,0.17613589763641357
211,0.000606456829700619,0.010764128528535366,0.01987476646900177,0.006376326084136963,0.020172737538814545,0.003032284148503095,0.010764128528535366,0.0,0.006376326084136963,0.16106146574020386
221,0.00029970501782372594,0.008783300407230854,0.02553277462720871,0.007473587989807129,0.01775541342794895,0.0014985250891186297,0.008783300407230854,0.0,0.007473587989807129,0.17261695861816406
231,0.000252533849561587,0.008913891389966011,0.025900430977344513,0.007707178592681885,0.01788374036550522,0.0012626692478079349,0.008913891389966011,0.0,0.007707178592681885,0.17519599199295044
241,0.0005552640068344772,0.009383080527186394,0.026409748941659927,0.007167398929595947,0.019326798617839813,0.002776320034172386,0.009383080527186394,0.0,0.007167398929595947,0.17591458559036255
251,0.0004016579478047788,0.010629759170114994,0.02721152827143669,0.0071086883544921875,0.01974673755466938,0.002008289739023894,0.010629759170114994,0.0,0.0071086883544921875,0.1787625551223755
261,0.0004397141165100038,0.008312745951116085,0.025287125259637833,0.007217884063720703,0.017729200422763824,0.002198570582550019,0.008312745951116085,0.0,0.007217884063720703,0.16938674449920654
271,0.0005820937221869826,0.010816746391355991,0.019883569329977036,0.00636899471282959,0.02009620890021324,0.002910468610934913,0.010816746391355991,0.0,0.00636899471282959,0.16182446479797363
281,0.00022949391859583557,0.009342736564576626,0.02625441737473011,0.006974339485168457,0.017464544624090195,0.0011474695929791778,0.009342736564576626,0.0,0.006974339485168457,0.17613857984542847
291,0.0008561010472476482,0.011886974796652794,0.026342306286096573,0.006372272968292236,0.02253975346684456,0.004280505236238241,0.011886974796652794,0.0,0.006372272968292236,0.16926324367523193
300,0.00040088544483296573,0.008402752690017223,0.025372784584760666,0.007285714149475098,0.017692893743515015,0.0020044272241648287,0.008402752690017223,0.0,0.007285714149475098,0.17056649923324585
