filename,power_saving,psnr,ssim,metam
div2k_hr/0053.png,0.16000014543533325,27.59689008618271,0.9945318102836609,1.5282459571608342e-05
div2k_hr/0054.png,0.16000020503997803,29.333625456676536,0.9936267733573914,1.73001299117459e-05
div2k_hr/0055.png,0.16000014543533325,33.660624272897,0.9925277829170227,6.146201030787779e-06
div2k_hr/0056.png,0.16000020503997803,28.145890663496115,0.9950034022331238,1.4912308870407287e-05
div2k_hr/0057.png,0.16000014543533325,26.133873957022566,0.9961770176887512,1.5632525901310146e-05
div2k_hr/0058.png,0.16000020503997803,29.07300236748117,0.9936886429786682,1.5892877854639664e-05
div2k_hr/0059.png,0.16000014543533325,29.179038499909822,0.9930532574653625,1.139435244112974e-05
div2k_hr/0060.png,0.16000014543533325,26.977547840828038,0.9952302575111389,1.6495816453243606e-05
div2k_hr/0061.png,0.16000014543533325,33.96398266203523,0.9931068420410156,9.755655810295139e-06
div2k_hr/0062.png,0.1600002646446228,30.482671038262747,0.9929306507110596,1.3054362170805689e-05
div2k_hr/0063.png,0.16000032424926758,29.25479377841266,0.9934670329093933,1.6156813217094168e-05
div2k_hr/0064.png,0.1600002646446228,31.525872788085074,0.9930378794670105,1.2816829439543653e-05
div2k_hr/0065.png,0.1600002646446228,33.793039784572244,0.9931771159172058,8.944962246459909e-06
div2k_hr/0066.png,0.1600002646446228,29.210447015657408,0.9941039681434631,1.3739242604060564e-05
div2k_hr/0067.png,0.16000014543533325,29.38177583008958,0.9945753216743469,1.0433785973873455e-05
div2k_hr/0068.png,0.16000020503997803,26.839909674961135,0.9956521391868591,1.62637370522134e-05
div2k_hr/0069.png,0.16000020503997803,27.809701810585846,0.9935946464538574,1.5182884453679435e-05
div2k_hr/0070.png,0.16000014543533325,27.616303455196526,0.9944599270820618,1.4098068277235143e-05
div2k_hr/0071.png,0.16000020503997803,28.242045398327427,0.9945406913757324,1.3224115718912799e-05
div2k_hr/0072.png,0.16000014543533325,28.834688195337,0.9941427111625671,1.5934532711980864e-05
div2k_hr/0073.png,0.1600002646446228,26.115281566199023,0.9950099587440491,1.9827139112749137e-05
div2k_hr/0074.png,0.16000014543533325,26.001054451555817,0.9950715899467468,1.4603986528527457e-05
div2k_hr/0075.png,0.16000014543533325,27.167408162801564,0.9942249655723572,1.8130982425645925e-05
div2k_hr/0076.png,0.16000020503997803,31.997861475120047,0.9928523898124695,1.585237987455912e-05
div2k_hr/0077.png,0.16000014543533325,29.141325433971787,0.9956896901130676,1.18100588224479e-05
div2k_hr/0078.png,0.16000020503997803,28.46462258552727,0.9940975308418274,1.662545582803432e-05
div2k_hr/0079.png,0.16000008583068848,27.883692441949904,0.9949764609336853,1.5547035218332894e-05
div2k_hr/0080.png,0.16000020503997803,25.822797909523093,0.9958307147026062,1.9904362488887273e-05
div2k_hr/0081.png,0.16000014543533325,31.04357953542018,0.9940040111541748,1.0564736840024125e-05
div2k_hr/0082.png,0.1600002646446228,28.316264829622355,0.9945175647735596,1.6210215108003467e-05
div2k_hr/0083.png,0.16000014543533325,29.599064099141437,0.9945420622825623,1.446122769266367e-05
